Results for N = 10
Iteration,v_true,alpha_true,tau_true,v_est,alpha_est,tau_est,bias_v,bias_alpha,bias_tau,squared_error
784,0.967836,1.182999,0.182747,0.723941,1.170396,0.305378,0.243894,0.012603,-0.122631,0.074681
785,1.224389,1.214244,0.275266,1.147439,1.208164,0.154058,0.076950,0.006080,0.121208,0.020650
786,1.545145,0.978364,0.220106,2.256433,0.973760,0.194442,-0.711288,0.004604,0.025664,0.506610
787,1.715279,0.672628,0.439672,2.378329,0.582886,0.454281,-0.663050,0.089742,-0.014609,0.447902
788,1.471955,1.515709,0.165742,1.146023,1.209657,0.285973,0.325932,0.306052,-0.120231,0.214355
789,1.975851,0.865869,0.169781,1.172028,0.722933,0.189816,0.803823,0.142936,-0.020034,0.666963
790,0.740204,1.339773,0.483385,0.964781,1.436900,0.502892,-0.224578,-0.097127,-0.019507,0.060249
791,0.847783,1.107571,0.173781,1.145091,1.210641,0.120176,-0.297308,-0.103070,0.053605,0.101889
792,1.460718,1.148202,0.111677,4.126092,1.673922,0.260206,-2.665373,-0.525720,-0.148529,7.402658
793,1.421160,0.795987,0.336881,1.956186,0.708672,0.350418,-0.535025,0.087315,-0.013536,0.294059
794,1.083254,1.557103,0.182314,0.853744,0.992450,0.362543,0.229510,0.564654,-0.180229,0.403991
795,1.628488,1.713095,0.125026,3.714689,1.859309,0.112900,-2.086201,-0.146214,0.012125,4.373761
796,0.652628,1.807969,0.174784,-0.526828,1.608299,0.205589,1.179457,0.199670,-0.030805,1.431935
797,0.988977,1.186326,0.204941,1.628005,1.349642,0.300591,-0.639028,-0.163317,-0.095650,0.444178
798,1.793955,1.291573,0.355643,1.168427,1.186462,0.196575,0.625527,0.105111,0.159069,0.427636
799,1.395456,1.416963,0.334802,3.480127,1.984627,0.801047,-2.084671,-0.567665,-0.466245,4.885480
800,1.021887,1.768277,0.346945,2.005154,3.444500,0.373776,-0.983267,-1.676224,-0.026831,3.777260
801,1.720607,1.558983,0.218978,2.764535,2.498343,0.124115,-1.043927,-0.939360,0.094863,1.981181
802,1.421727,0.627128,0.153579,2.261108,0.613104,0.172272,-0.839381,0.014024,-0.018692,0.705107
803,0.676792,0.958070,0.173218,0.952120,0.889906,0.143788,-0.275328,0.068164,0.029430,0.081318
804,1.540155,1.266237,0.267296,2.622544,2.633609,0.101812,-1.082389,-1.367372,0.165484,3.068656
805,0.706801,1.075565,0.174301,0.788374,1.074742,0.308204,-0.081573,0.000823,-0.133902,0.024585
806,1.453252,1.540149,0.358104,2.492794,2.770688,0.363863,-1.039542,-1.230538,-0.005758,2.594905
807,1.999849,1.332369,0.295857,1.828920,1.201378,0.318525,0.170929,0.130991,-0.022668,0.046889
808,0.710445,0.971870,0.280400,0.390873,1.037332,0.254686,0.319572,-0.065462,0.025715,0.107073
809,0.580417,1.038559,0.103833,0.000000,nan,nan,0.580417,nan,nan,nan
810,0.704802,1.722824,0.485532,0.000000,nan,nan,0.704802,nan,nan,nan
811,1.258157,1.242455,0.373879,1.787189,1.229430,0.539480,-0.529032,0.013024,-0.165601,0.307468
812,1.123446,1.759838,0.295480,1.831674,3.770733,-0.172134,-0.708229,-2.010895,0.467614,4.763951
813,0.624006,0.546291,0.404423,1.425736,0.594288,0.386068,-0.801730,-0.047997,0.018355,0.645412
814,0.938135,0.912279,0.315043,2.012591,1.091739,0.284755,-1.074456,-0.179460,0.030289,1.187580
815,0.752313,1.185982,0.397007,-0.355468,1.140652,0.309620,1.107781,0.045330,0.087387,1.236871
816,1.648879,1.324589,0.145284,1.474906,1.489738,-0.168397,0.173973,-0.165149,0.313681,0.155937
817,0.671310,1.662670,0.429313,0.603715,1.403473,0.715060,0.067595,0.259196,-0.285747,0.153403
818,1.050293,1.733916,0.116644,0.488397,1.734856,0.256739,0.561896,-0.000939,-0.140095,0.335354
819,1.578470,1.319530,0.495910,2.971324,2.324470,0.343980,-1.392854,-1.004940,0.151930,2.973030
820,0.653625,1.745106,0.400538,0.239452,1.693306,0.197835,0.414173,0.051800,0.202703,0.215311
821,0.946563,1.998969,0.279893,1.420841,1.546426,0.515278,-0.474277,0.452543,-0.235385,0.485141
822,1.022865,1.725093,0.275628,1.101300,1.995119,0.137574,-0.078434,-0.270027,0.138054,0.098125
823,1.990937,1.663447,0.194778,1.495769,1.468960,0.199435,0.495168,0.194487,-0.004656,0.283038
824,1.716054,1.381886,0.240252,1.527952,1.438020,0.213503,0.188102,-0.056134,0.026750,0.039249
825,1.566131,1.449156,0.166393,2.637565,2.618611,0.072875,-1.071434,-1.169455,0.093517,2.524340
826,0.708852,0.809929,0.182777,0.886917,0.955329,0.130813,-0.178065,-0.145399,0.051964,0.055548
827,0.589037,1.026223,0.212434,0.461685,0.878229,0.317250,0.127352,0.147994,-0.104816,0.049107
828,1.308153,0.985480,0.381622,1.363014,1.017080,0.375880,-0.054861,-0.031600,0.005742,0.004041
829,0.934000,0.901015,0.443207,-0.622975,0.650853,0.522903,1.556974,0.250161,-0.079697,2.493102
830,1.978232,1.518949,0.138090,2.919479,2.365749,0.013479,-0.941246,-0.846801,0.124611,1.618543
831,1.944158,1.678537,0.467507,2.462873,2.804348,0.467331,-0.518715,-1.125812,0.000176,1.536518
832,1.988729,1.800571,0.150755,1.551951,1.415782,0.069983,0.436778,0.384789,0.080773,0.345362
833,1.799118,0.874516,0.384558,2.535323,0.866645,0.459899,-0.736205,0.007871,-0.075341,0.547736
834,1.742723,1.642210,0.370494,3.104667,2.224636,0.533257,-1.361944,-0.582426,-0.162764,2.220604
835,1.234188,1.366138,0.207487,1.335459,1.645296,-0.170845,-0.101270,-0.279158,0.378332,0.231320
836,1.121338,1.177988,0.353451,1.564979,0.885823,0.452255,-0.443641,0.292165,-0.098803,0.291940
837,1.820188,0.639642,0.306245,2.999005,0.732651,0.291596,-1.178818,-0.093009,0.014649,1.398476
838,0.917339,1.904504,0.247628,2.715554,2.543406,0.590880,-1.798215,-0.638901,-0.343251,3.759595
839,1.925381,0.990934,0.100989,1.513588,0.915899,0.079641,0.411793,0.075035,0.021348,0.175659
840,1.661203,1.599086,0.392373,2.836426,2.435020,0.425647,-1.175223,-0.835934,-0.033274,2.081043
841,1.187674,1.496216,0.243289,0.689347,1.229131,0.311596,0.498327,0.267085,-0.068307,0.324330
842,0.594996,1.301637,0.187132,0.579482,1.462165,0.109211,0.015514,-0.160529,0.077921,0.032082
843,1.144465,0.817777,0.207415,1.286848,0.658429,0.247702,-0.142384,0.159349,-0.040288,0.047288
844,1.742515,1.006633,0.331173,1.734537,1.266750,0.207131,0.007979,-0.260117,0.124042,0.083111
845,1.349213,1.228007,0.237496,3.316313,2.082661,0.167900,-1.967100,-0.854654,0.069596,4.604759
846,1.523828,0.572614,0.139830,0.751321,0.539669,0.137356,0.772506,0.032945,0.002474,0.597858
847,1.675835,1.189373,0.149695,1.590597,0.871556,0.220396,0.085237,0.317817,-0.070701,0.113272
848,1.786477,1.161929,0.100270,1.295629,1.069978,0.124852,0.490848,0.091951,-0.024582,0.249991
849,1.937048,0.803477,0.375437,2.492861,0.881407,0.392420,-0.555813,-0.077930,-0.016983,0.315290
850,0.697870,1.474996,0.163591,0.844074,1.642385,0.287582,-0.146204,-0.167389,-0.123991,0.064769
851,1.899088,0.911029,0.361835,0.912204,0.928847,0.348646,0.986885,-0.017818,0.013189,0.974433
852,0.875584,1.057766,0.461520,1.305140,1.062181,0.488005,-0.429556,-0.004415,-0.026485,0.185239
853,0.748288,1.094512,0.222204,1.049957,0.806983,0.374753,-0.301669,0.287529,-0.152549,0.196949
854,1.549162,0.851216,0.362194,2.371831,0.926383,0.370462,-0.822669,-0.075167,-0.008267,0.682503
855,1.555547,0.501629,0.290723,1.522730,0.556433,0.283963,0.032817,-0.054804,0.006760,0.004126
856,0.699050,0.839286,0.371993,1.108518,0.764352,0.430956,-0.409468,0.074934,-0.058963,0.176756
857,0.513930,1.543396,0.426844,1.029008,2.135285,0.286722,-0.515077,-0.591889,0.140122,0.635271
858,1.982232,1.133471,0.152870,3.954789,1.746428,0.222935,-1.972557,-0.612957,-0.070065,4.271606
859,0.606242,1.074605,0.392305,0.456103,0.888977,0.517228,0.150140,0.185628,-0.124922,0.072605
860,0.653641,0.970027,0.452396,0.837655,1.011511,0.422014,-0.184015,-0.041484,0.030381,0.036505
861,0.705694,1.660191,0.401263,0.738555,1.877037,0.297906,-0.032861,-0.216846,0.103357,0.058785
862,0.699719,1.989410,0.157141,0.954614,2.301689,0.402712,-0.254895,-0.312279,-0.245571,0.222795
863,1.295762,0.512712,0.360008,2.200726,0.385008,0.382604,-0.904963,0.127704,-0.022596,0.835778
864,1.160149,1.583648,0.351232,1.359185,1.616575,0.530295,-0.199036,-0.032927,-0.179063,0.072763
865,0.727061,1.117565,0.374626,0.766936,1.104782,0.379804,-0.039875,0.012782,-0.005178,0.001780
866,1.789944,0.630032,0.140186,1.329457,0.637326,0.144284,0.460487,-0.007294,-0.004098,0.212118
867,1.628668,1.384361,0.253613,1.651758,1.330234,0.253744,-0.023090,0.054127,-0.000132,0.003463
868,1.944873,0.971756,0.155932,1.700348,0.815300,0.169208,0.244525,0.156455,-0.013276,0.084447
869,0.915451,0.626373,0.321359,-0.674369,0.601251,0.310222,1.589820,0.025122,0.011136,2.528284
870,1.400012,1.411390,0.411588,1.751223,0.791615,0.574209,-0.351211,0.619775,-0.162621,0.533916
871,1.535714,1.771838,0.363362,2.693458,2.564270,0.350020,-1.157744,-0.792432,0.013342,1.968498
872,0.952474,1.276624,0.303809,0.757063,1.119191,0.381870,0.195411,0.157432,-0.078061,0.069064
873,1.621765,0.943313,0.121828,2.536384,0.866282,0.193732,-0.914619,0.077031,-0.071904,0.847632
874,1.846869,1.932007,0.297955,2.401613,2.875881,0.006303,-0.554744,-0.943874,0.291652,1.283701
875,0.669115,1.249374,0.337572,1.285306,1.078571,0.415638,-0.616190,0.170802,-0.078067,0.414959
876,1.292430,1.966545,0.494753,0.963396,1.438966,0.814674,0.329033,0.527580,-0.319921,0.488953
877,1.900887,0.697974,0.444326,2.561393,0.857824,0.396830,-0.660507,-0.159850,0.047496,0.464077
878,1.352571,1.048119,0.373177,1.012296,0.837006,0.474597,0.340274,0.211113,-0.101421,0.170641
879,1.644089,1.931679,0.408147,2.632324,2.623824,0.411046,-0.988235,-0.692144,-0.002899,1.455681
880,0.525034,0.601299,0.204874,-1.953846,0.709521,0.206231,2.478880,-0.108222,-0.001356,6.156560
881,0.559740,0.590703,0.415716,1.119930,0.756563,0.407817,-0.560190,-0.165860,0.007899,0.341384
882,1.259916,1.442856,0.300420,1.354977,1.621596,0.171860,-0.095061,-0.178740,0.128560,0.057512
883,1.123148,1.552716,0.132971,1.324112,1.659394,-0.107831,-0.200964,-0.106678,0.240802,0.109753
884,1.304847,1.424071,0.210987,1.701834,1.291093,0.347440,-0.396986,0.132978,-0.136453,0.193901
885,0.964860,1.266957,0.181279,1.406274,1.562444,0.033619,-0.441414,-0.295487,0.147660,0.303962
886,1.712090,1.304585,0.256293,1.440900,1.524897,0.173403,0.271190,-0.220312,0.082889,0.128952
887,1.451441,1.751790,0.372422,1.705322,1.288451,0.769831,-0.253881,0.463339,-0.397409,0.437072
888,0.599173,1.548014,0.391983,1.003597,1.381325,0.463901,-0.404425,0.166688,-0.071917,0.196516
889,1.769702,0.586859,0.134485,1.446338,0.585823,0.147795,0.323364,0.001036,-0.013310,0.104742
890,1.151725,1.180058,0.343533,3.158700,2.186581,0.225998,-2.006975,-1.006524,0.117535,5.054852
891,0.963935,1.612540,0.396263,0.298597,1.357901,0.655178,0.665338,0.254639,-0.258914,0.574553
892,0.679165,1.561851,0.380600,1.436900,1.529142,0.226577,-0.757736,0.032709,0.154023,0.598957
893,0.745749,1.929524,0.309202,0.935430,2.348893,0.483260,-0.189681,-0.419369,-0.174058,0.242145
894,1.674481,1.581148,0.166785,2.464324,2.802697,-0.110791,-0.789844,-1.221549,0.277576,2.193083
895,0.690396,1.671686,0.207506,1.046448,1.324761,0.607249,-0.356052,0.346924,-0.399743,0.406924
896,1.829622,1.657145,0.111743,2.420187,2.853811,0.033194,-0.590565,-1.196665,0.078549,1.786944
897,1.710662,0.907971,0.125549,1.479893,0.936753,0.076895,0.230769,-0.028782,0.048653,0.056450
898,1.568485,1.364978,0.130828,1.557999,1.410286,0.137001,0.010485,-0.045308,-0.006173,0.002201
899,1.182797,1.040186,0.299844,3.550228,1.945440,0.276245,-2.367431,-0.905254,0.023599,6.424773
900,1.350329,1.051532,0.202046,1.389975,0.997352,0.182219,-0.039646,0.054180,0.019827,0.004900
901,0.654357,1.360868,0.389111,0.914738,1.515510,0.331818,-0.260381,-0.154641,0.057294,0.094995
902,0.842607,1.263237,0.117615,1.496376,1.468364,0.269854,-0.653769,-0.205127,-0.152239,0.492668
903,1.794393,0.866827,0.288706,2.140304,1.026595,0.279452,-0.345911,-0.159767,0.009254,0.145266
904,1.074469,0.725127,0.472464,4.913635,1.405630,0.477976,-3.839166,-0.680503,-0.005512,15.202308
905,1.786228,1.329297,0.465579,2.522841,2.737689,0.332073,-0.736614,-1.408392,0.133506,2.543990
906,1.610999,1.129054,0.228721,2.107455,1.042596,0.291757,-0.496456,0.086458,-0.063037,0.257917
907,1.124385,1.580432,0.208503,1.666226,1.318683,0.395068,-0.541841,0.261749,-0.186565,0.396911
908,0.616831,1.059212,0.300816,1.353564,1.024181,0.449157,-0.736734,0.035032,-0.148341,0.566009
909,1.852912,0.769017,0.421735,0.000000,nan,nan,1.852912,nan,nan,nan
910,1.972121,1.931119,0.127571,0.902296,1.536408,-0.163770,1.069825,0.394711,0.291340,1.385202
911,1.197641,0.923460,0.437939,1.238617,1.119227,0.377268,-0.040976,-0.195767,0.060671,0.043685
912,0.990951,1.329637,0.103188,1.441278,1.524497,-0.024408,-0.450327,-0.194860,0.127596,0.257045
913,0.801007,1.345710,0.221564,0.578602,1.464389,0.030589,0.222405,-0.118679,0.190975,0.100020
914,1.434076,1.195890,0.336676,0.656212,1.291196,0.308723,0.777865,-0.095306,0.027953,0.614938
915,1.240041,1.658920,0.178169,1.766185,3.910550,-0.409438,-0.526144,-2.251630,0.587607,5.691946
916,1.850665,1.640723,0.198051,2.594287,2.662294,-0.003930,-0.743622,-1.021570,0.201980,1.637376
917,0.509567,1.115054,0.193199,0.364839,1.111355,0.114946,0.144728,0.003699,0.078253,0.027084
918,1.019636,1.759361,0.450879,1.062367,2.068235,0.151989,-0.042732,-0.308874,0.298891,0.186565
919,1.926485,0.502193,0.362922,2.013109,0.420890,0.386733,-0.086624,0.081303,-0.023812,0.014681
920,1.773509,1.590823,0.141580,1.300680,1.689289,0.096634,0.472829,-0.098467,0.044946,0.235283
921,1.294722,0.857251,0.296812,1.246294,0.679854,0.378888,0.048428,0.177398,-0.082077,0.040552
922,0.589843,1.995439,0.384661,0.637804,2.173543,0.223154,-0.047961,-0.178104,0.161507,0.060106
923,0.639540,1.881912,0.458915,0.844541,1.641477,0.619372,-0.205001,0.240435,-0.160457,0.125580
924,1.279639,1.551270,0.248997,1.451542,1.513718,0.428927,-0.171903,0.037553,-0.179931,0.063336
925,1.961832,0.627354,0.138231,0.749333,0.541102,0.188730,1.212500,0.086252,-0.050499,1.480145
926,0.700271,1.729944,0.129932,0.000000,nan,nan,0.700271,nan,nan,nan
927,1.351731,1.152474,0.485687,1.185826,1.169054,0.456474,0.165905,-0.016580,0.029213,0.028653
928,0.855158,0.891486,0.226004,1.125809,0.752613,0.234392,-0.270651,0.138874,-0.008388,0.092608
929,1.701225,1.551088,0.394141,1.405922,0.986039,0.423457,0.295303,0.565049,-0.029316,0.407344
930,0.977087,0.907934,0.129875,1.020882,0.829967,0.093963,-0.043795,0.077967,0.035912,0.009287
931,0.804069,1.669905,0.333883,0.254289,1.594505,0.342338,0.549780,0.075401,-0.008454,0.308015
932,0.733116,0.746562,0.286422,0.475170,0.853305,0.247383,0.257946,-0.106743,0.039039,0.079454
933,1.109769,1.303887,0.485854,1.608718,1.365824,0.674030,-0.498949,-0.061937,-0.188176,0.288196
934,0.811454,0.962462,0.206003,0.349641,1.159660,0.040458,0.461813,-0.197198,0.165545,0.279564
935,0.679870,0.736423,0.374422,0.497669,0.814728,0.384188,0.182201,-0.078305,-0.009766,0.039424
936,1.739580,1.545317,0.116132,2.350370,2.938582,-0.170915,-0.610790,-1.393265,0.287047,2.396648
937,1.753887,0.991690,0.136485,2.138148,1.027630,0.149262,-0.384260,-0.035940,-0.012777,0.149111
938,0.872328,1.033614,0.305384,0.790872,1.071346,0.279984,0.081456,-0.037732,0.025400,0.008704
939,1.515775,0.890250,0.496271,2.952444,2.339335,0.338066,-1.436668,-1.449085,0.158204,4.188892
940,0.546623,1.106588,0.280880,0.000000,nan,nan,0.546623,nan,nan,nan
941,1.622118,0.874779,0.284817,0.992559,0.853650,0.273319,0.629559,0.021129,0.011498,0.396923
942,1.705845,0.709690,0.104783,0.635885,0.637639,0.045179,1.069960,0.072051,0.059604,1.153558
943,1.745558,1.973851,0.152286,1.496624,1.468120,0.528873,0.248934,0.505730,-0.376587,0.459549
944,1.735510,1.058360,0.352119,1.516943,0.913874,0.370663,0.218567,0.144486,-0.018544,0.068992
945,1.467028,1.373486,0.203528,0.859540,0.985757,0.319375,0.607487,0.387729,-0.115846,0.532795
946,1.719121,0.532700,0.125789,3.423187,0.641865,0.108160,-1.704067,-0.109165,0.017629,2.916071
947,1.853744,1.165147,0.151517,1.854930,1.184532,0.170414,-0.001186,-0.019385,-0.018897,0.000734
948,1.857617,1.744034,0.232620,2.367095,2.917819,0.185655,-0.509478,-1.173785,0.046965,1.639544
949,0.564044,1.191492,0.167196,-0.277629,1.460458,0.101320,0.841673,-0.268965,0.065876,0.785096
950,1.360826,1.732528,0.257999,1.580347,1.390343,0.543732,-0.219521,0.342185,-0.285733,0.246924
951,0.544223,1.524819,0.169123,0.556118,1.523592,0.212348,-0.011895,0.001227,-0.043225,0.002011
952,0.822074,0.780727,0.211942,0.543270,0.746342,0.281955,0.278804,0.034385,-0.070014,0.083816
953,1.825136,0.551974,0.347671,3.722509,0.590254,0.340190,-1.897373,-0.038280,0.007480,3.601546
954,0.868677,0.942658,0.264797,1.489570,0.568821,0.331466,-0.620893,0.373837,-0.066669,0.529707
955,1.326033,0.591469,0.211910,0.000000,nan,nan,1.326033,nan,nan,nan
956,0.705854,0.799187,0.453861,1.949303,1.127185,0.331316,-1.243449,-0.327998,0.122545,1.668765
957,1.288721,1.446132,0.420867,1.446496,1.518998,0.601630,-0.157775,-0.072866,-0.180763,0.062878
958,1.692269,1.984105,0.412766,2.371632,2.912237,0.185153,-0.679363,-0.928131,0.227614,1.374770
959,1.038668,1.316777,0.293872,1.514215,1.451065,0.266459,-0.475546,-0.134289,0.027413,0.244929
960,1.869016,1.253590,0.255353,2.716636,2.542392,-0.004774,-0.847621,-1.288802,0.260126,2.447138
961,0.769724,0.978316,0.187608,2.828198,2.442104,-0.137810,-2.058474,-1.463788,0.325418,6.485888
962,1.843647,1.667807,0.123436,2.669271,2.587506,0.181234,-0.825623,-0.919699,-0.057798,1.530841
963,1.987297,1.294148,0.406737,2.574677,2.682571,0.162015,-0.587380,-1.388423,0.244721,2.332621
964,1.999409,1.960970,0.140054,2.567665,2.689897,0.154968,-0.568257,-0.728927,-0.014914,0.854473
965,1.485297,0.899791,0.426514,0.947680,0.894076,0.405193,0.537617,0.005714,0.021321,0.289519
966,1.875889,0.583863,0.498557,0.000000,nan,nan,1.875889,nan,nan,nan
967,0.829117,1.769758,0.418956,0.516696,1.639838,0.392199,0.312421,0.129919,0.026758,0.115202
968,1.032207,1.758833,0.438088,1.161205,1.892194,0.407448,-0.128998,-0.133360,0.030640,0.035364
969,0.764151,1.388779,0.422484,0.271677,1.492452,0.307808,0.492473,-0.103673,0.114676,0.266429
970,1.546440,1.870970,0.111283,2.100111,3.288757,-0.237383,-0.553671,-1.417787,0.348666,2.438240
971,1.550841,1.921338,0.325443,2.421706,2.852020,0.357839,-0.870865,-0.930682,-0.032397,1.625624
972,1.344663,0.782350,0.495202,1.059262,0.799894,0.499584,0.285401,-0.017544,-0.004382,0.081781
973,1.822440,1.238340,0.223621,3.451170,2.001279,0.045554,-1.628731,-0.762939,0.178068,3.266548
974,1.235655,0.635386,0.193049,2.262647,0.612687,0.247853,-1.026992,0.022699,-0.054803,1.058232
975,0.828213,1.289673,0.100273,1.383128,1.002289,0.150053,-0.554915,0.287383,-0.049779,0.392997
976,1.876844,0.802197,0.152196,1.809795,0.765995,0.125686,0.067049,0.036201,0.026510,0.006509
977,1.575406,1.878171,0.437714,2.056027,3.359272,0.008035,-0.480621,-1.481101,0.429678,2.609279
978,0.985383,0.532869,0.334644,1.525805,0.555312,0.316763,-0.540422,-0.022443,0.017880,0.292879
979,1.875836,1.661550,0.438592,1.330674,1.651211,0.479991,0.545162,0.010338,-0.041399,0.299022
980,1.791004,1.940838,0.249436,2.707368,2.551096,0.323511,-0.916364,-0.610258,-0.074075,1.217624
981,1.912885,1.093393,0.140413,1.935878,1.135002,0.126931,-0.022993,-0.041608,0.013481,0.002442
982,0.952648,0.704678,0.163002,5.810532,1.188661,0.257638,-4.857884,-0.483984,-0.094636,23.842238
983,1.923040,1.687764,0.484265,2.400830,2.876819,0.289339,-0.477790,-1.189056,0.194926,1.680132
984,1.473770,0.761304,0.487497,1.754467,0.790151,0.487871,-0.280697,-0.028847,-0.000374,0.079623
985,1.540341,1.893268,0.414797,1.966093,3.512934,-0.020725,-0.425753,-1.619666,0.435521,2.994261
986,0.834856,1.383425,0.170141,2.293247,3.011780,-0.048046,-1.458391,-1.628354,0.218186,4.826048
987,0.960235,1.532748,0.150939,0.966799,1.433901,0.340147,-0.006564,0.098846,-0.189208,0.045613
988,1.593246,1.923182,0.479479,1.580567,1.390149,0.840408,0.012679,0.533033,-0.360928,0.414554
989,1.087402,1.991425,0.486074,2.072500,3.332571,0.461080,-0.985098,-1.341146,0.024993,2.769717
990,0.548574,1.403583,0.468415,0.498615,1.699304,0.128338,0.049959,-0.295721,0.340078,0.205599
991,1.951298,0.831343,0.326220,4.103912,1.682969,0.221118,-2.152614,-0.851626,0.105102,5.370060
992,1.905032,0.710965,0.398137,2.454245,0.895275,0.326581,-0.549213,-0.184310,0.071557,0.340726
993,0.856994,1.973569,0.167155,0.659028,2.103544,-0.074847,0.197966,-0.129974,0.242002,0.114649
994,1.827980,0.633089,0.383586,4.055074,1.703238,0.278117,-2.227094,-1.070149,0.105469,6.116289
995,1.458654,1.829980,0.278652,1.495653,1.469074,0.243893,-0.036999,0.360907,0.034759,0.132831
996,0.897819,0.874311,0.127118,2.085679,1.053482,0.153752,-1.187860,-0.179171,-0.026634,1.443823
997,0.884987,0.662052,0.100512,1.601590,0.865574,0.038704,-0.716604,-0.203522,0.061809,0.558762
998,1.078906,1.598877,0.487641,1.020957,1.357838,0.605605,0.057949,0.241038,-0.117964,0.075373
999,1.826828,1.239623,0.251485,3.022119,2.285401,0.220740,-1.195291,-1.045778,0.030745,2.523318
1000,1.319036,0.652143,0.291796,1.898408,0.730241,0.279463,-0.579372,-0.078098,0.012333,0.341923
