Results for N = 4000
Iteration,v_true,alpha_true,tau_true,v_est,alpha_est,tau_est,bias_v,bias_alpha,bias_tau,squared_error
780,1.855490,1.100089,0.133302,1.850243,1.092371,0.136150,0.005247,0.007718,-0.002848,0.000095
781,0.881269,1.138015,0.377806,0.854157,1.133454,0.381744,0.027113,0.004561,-0.003938,0.000771
782,1.303856,0.605837,0.393070,1.283611,0.604302,0.394514,0.020246,0.001536,-0.001444,0.000414
783,1.993039,1.545204,0.177051,1.970063,1.527600,0.177380,0.022976,0.017605,-0.000329,0.000838
784,1.058213,1.485977,0.428203,1.055401,1.479080,0.437030,0.002812,0.006897,-0.008826,0.000133
785,1.407417,1.129530,0.161397,1.330604,1.114406,0.164570,0.076813,0.015124,-0.003174,0.006139
786,1.988673,1.150441,0.110364,2.018545,1.152269,0.115789,-0.029871,-0.001828,-0.005425,0.000925
787,1.405411,0.616287,0.149848,1.380096,0.619124,0.149142,0.025315,-0.002837,0.000706,0.000649
788,0.664985,1.322553,0.126384,0.643798,1.306858,0.138654,0.021187,0.015696,-0.012270,0.000846
789,1.460266,1.044229,0.233407,1.475567,1.049676,0.233178,-0.015301,-0.005446,0.000229,0.000264
790,0.909880,1.803283,0.190306,0.900637,1.816573,0.175612,0.009242,-0.013290,0.014694,0.000478
791,0.514795,1.065734,0.487509,0.538599,1.062220,0.490927,-0.023804,0.003514,-0.003418,0.000591
792,1.067949,0.657504,0.470254,0.964032,0.652410,0.472023,0.103916,0.005094,-0.001769,0.010828
793,0.763597,1.592491,0.222620,0.782893,1.605515,0.213176,-0.019296,-0.013024,0.009443,0.000631
794,1.732015,1.234428,0.311584,1.773142,1.243886,0.314642,-0.041127,-0.009458,-0.003058,0.001790
795,1.550683,1.798098,0.320617,1.582395,1.847568,0.307718,-0.031712,-0.049471,0.012899,0.003619
796,1.411200,1.844855,0.168299,1.425019,1.842601,0.178548,-0.013819,0.002255,-0.010249,0.000301
797,1.919765,1.084345,0.238069,1.893026,1.074104,0.237785,0.026740,0.010241,0.000285,0.000820
798,1.611946,1.952000,0.312673,1.632868,1.974814,0.312663,-0.020923,-0.022814,0.000009,0.000958
799,1.391925,1.774445,0.290745,1.384796,1.773555,0.298864,0.007129,0.000890,-0.008119,0.000118
800,0.691358,0.514246,0.305426,0.691129,0.516164,0.303830,0.000230,-0.001918,0.001597,0.000006
801,0.733237,0.689553,0.251520,0.770484,0.686582,0.254218,-0.037247,0.002970,-0.002698,0.001403
802,1.603134,0.579297,0.390168,1.492345,0.578969,0.388670,0.110789,0.000328,0.001498,0.012277
803,1.961750,1.561254,0.199645,1.967928,1.573505,0.201243,-0.006179,-0.012251,-0.001599,0.000191
804,1.413054,1.560180,0.173242,1.383766,1.544737,0.177008,0.029289,0.015443,-0.003766,0.001111
805,1.979369,1.697703,0.300892,1.999367,1.697275,0.306416,-0.019997,0.000428,-0.005524,0.000431
806,0.913734,1.141648,0.476671,0.935230,1.137945,0.475692,-0.021496,0.003703,0.000978,0.000477
807,1.822082,1.721035,0.222075,1.794053,1.736192,0.209662,0.028028,-0.015158,0.012413,0.001169
808,1.786882,1.921182,0.262606,1.785911,1.918215,0.262426,0.000972,0.002967,0.000180,0.000010
809,0.969105,0.635211,0.131790,0.999377,0.627131,0.134799,-0.030272,0.008080,-0.003009,0.000991
810,1.594930,1.917300,0.166045,1.580870,1.936200,0.151042,0.014059,-0.018900,0.015003,0.000780
811,0.586117,1.615114,0.321664,0.569539,1.608522,0.322009,0.016579,0.006592,-0.000345,0.000318
812,1.239276,1.811529,0.484867,1.281548,1.824593,0.480802,-0.042272,-0.013064,0.004064,0.001974
813,1.135975,1.263024,0.392319,1.147825,1.263268,0.393629,-0.011849,-0.000245,-0.001310,0.000142
814,1.219484,1.272517,0.499182,1.279938,1.265430,0.505312,-0.060454,0.007087,-0.006130,0.003743
815,1.832121,1.546823,0.262189,1.821865,1.545315,0.264125,0.010256,0.001508,-0.001936,0.000111
816,1.424430,1.866330,0.398367,1.411771,1.843183,0.408900,0.012659,0.023147,-0.010533,0.000807
817,1.571240,1.553888,0.399867,1.542710,1.538243,0.406652,0.028530,0.015645,-0.006785,0.001105
818,0.866339,1.608475,0.480347,0.882236,1.581999,0.493553,-0.015896,0.026476,-0.013205,0.001128
819,1.735045,1.820498,0.311245,1.736459,1.826454,0.302688,-0.001414,-0.005957,0.008557,0.000111
820,1.413790,1.411060,0.485859,1.428376,1.423510,0.485157,-0.014585,-0.012450,0.000702,0.000368
821,1.511783,1.822896,0.309407,1.553224,1.875647,0.301557,-0.041440,-0.052752,0.007849,0.004562
822,0.837603,0.612684,0.435764,0.882912,0.617398,0.436523,-0.045310,-0.004715,-0.000759,0.002076
823,1.270527,1.928725,0.269089,1.280811,1.947535,0.266124,-0.010284,-0.018810,0.002965,0.000468
824,1.068642,1.059926,0.145293,1.065221,1.070561,0.139096,0.003421,-0.010635,0.006197,0.000163
825,1.871068,0.874648,0.315648,1.834264,0.871238,0.315287,0.036804,0.003409,0.000360,0.001366
826,1.649621,0.676798,0.219671,1.646120,0.677971,0.217825,0.003501,-0.001173,0.001846,0.000017
827,0.940318,0.819599,0.395210,0.900686,0.817811,0.397680,0.039631,0.001788,-0.002470,0.001580
828,1.353263,0.826195,0.221928,1.331482,0.830120,0.220541,0.021781,-0.003925,0.001387,0.000492
829,1.899667,1.464460,0.430291,1.889516,1.449215,0.433068,0.010151,0.015246,-0.002777,0.000343
830,0.553144,1.194585,0.347099,0.568296,1.202566,0.340053,-0.015152,-0.007980,0.007046,0.000343
831,1.232400,1.033616,0.346212,1.163858,1.035771,0.342607,0.068542,-0.002155,0.003605,0.004716
832,0.992828,1.030839,0.102062,1.002650,1.036734,0.096336,-0.009822,-0.005895,0.005726,0.000164
833,1.835294,0.779237,0.241813,1.774563,0.782084,0.241303,0.060732,-0.002848,0.000510,0.003697
834,0.652007,1.238069,0.133898,0.682399,1.229454,0.141613,-0.030393,0.008615,-0.007716,0.001057
835,1.271478,0.730566,0.149537,1.260350,0.727846,0.151834,0.011128,0.002720,-0.002297,0.000136
836,1.231118,0.733446,0.362653,1.342619,0.739863,0.363185,-0.111501,-0.006418,-0.000532,0.012474
837,0.839143,1.093038,0.219714,0.858226,1.100481,0.214339,-0.019083,-0.007443,0.005375,0.000448
838,1.142512,0.773273,0.424618,1.160947,0.773346,0.424601,-0.018435,-0.000073,0.000016,0.000340
839,0.663042,1.157858,0.435743,0.645866,1.154637,0.445564,0.017176,0.003221,-0.009822,0.000402
840,0.742751,1.030607,0.273584,0.734381,1.026404,0.276436,0.008371,0.004202,-0.002852,0.000096
841,1.038855,1.805771,0.179386,1.042423,1.825718,0.175462,-0.003568,-0.019947,0.003924,0.000426
842,0.784351,0.560384,0.257818,0.781416,0.564375,0.255467,0.002935,-0.003990,0.002352,0.000030
843,1.615886,1.851497,0.164125,1.631317,1.851686,0.165575,-0.015431,-0.000189,-0.001450,0.000240
844,0.798488,1.218942,0.366097,0.769342,1.209945,0.373346,0.029146,0.008997,-0.007248,0.000983
845,0.898699,1.131643,0.320049,0.869103,1.138593,0.315915,0.029596,-0.006950,0.004134,0.000941
846,1.699730,1.571481,0.229955,1.712160,1.599334,0.217226,-0.012429,-0.027852,0.012729,0.001092
847,1.646589,1.822650,0.300743,1.604398,1.784631,0.305476,0.042191,0.038019,-0.004733,0.003248
848,1.885342,1.764594,0.255539,1.837073,1.709065,0.267078,0.048269,0.055530,-0.011539,0.005547
849,0.664599,0.661819,0.108461,0.671116,0.666520,0.107839,-0.006517,-0.004701,0.000622,0.000065
850,0.733313,1.250001,0.406954,0.738043,1.254583,0.412838,-0.004730,-0.004581,-0.005884,0.000078
851,0.854757,1.517465,0.236856,0.842641,1.529870,0.224349,0.012117,-0.012404,0.012508,0.000457
852,1.964658,1.606147,0.273731,1.992218,1.625469,0.270673,-0.027560,-0.019322,0.003058,0.001142
853,0.934200,1.228894,0.404360,0.909497,1.227076,0.405688,0.024703,0.001818,-0.001328,0.000615
854,0.871621,0.728744,0.304496,0.866817,0.725579,0.306557,0.004804,0.003164,-0.002062,0.000037
855,0.874200,1.650091,0.445667,0.900536,1.646610,0.459757,-0.026336,0.003481,-0.014090,0.000904
856,1.991386,0.871032,0.428244,1.992298,0.867707,0.429981,-0.000912,0.003325,-0.001737,0.000015
857,0.797619,1.559691,0.423981,0.818299,1.580798,0.412875,-0.020680,-0.021107,0.011106,0.000997
858,1.551717,1.253501,0.172475,1.545024,1.244800,0.170479,0.006694,0.008700,0.001996,0.000124
859,1.988828,1.386794,0.353791,1.984718,1.364451,0.361300,0.004109,0.022343,-0.007509,0.000573
860,0.844076,0.698444,0.115347,0.784167,0.695143,0.113018,0.059909,0.003300,0.002328,0.003605
861,1.985598,1.893647,0.270521,2.017457,1.941874,0.262343,-0.031859,-0.048227,0.008179,0.003408
862,1.424701,0.636403,0.120382,1.427323,0.631576,0.123971,-0.002622,0.004827,-0.003589,0.000043
863,1.110946,0.959669,0.353324,1.142800,0.961334,0.356249,-0.031855,-0.001665,-0.002925,0.001026
864,0.847141,1.004267,0.291678,0.823541,1.000072,0.295870,0.023600,0.004195,-0.004192,0.000592
865,1.264796,1.465810,0.221716,1.249068,1.458313,0.223991,0.015727,0.007496,-0.002275,0.000309
866,0.903869,0.920834,0.240410,0.942808,0.929177,0.238278,-0.038939,-0.008343,0.002132,0.001590
867,1.127111,0.979761,0.119023,1.108447,0.973174,0.122582,0.018665,0.006588,-0.003559,0.000404
868,0.561334,0.578196,0.397902,0.584035,0.577290,0.398382,-0.022702,0.000905,-0.000480,0.000516
869,0.817966,1.208087,0.463393,0.815785,1.199084,0.471567,0.002181,0.009003,-0.008174,0.000153
870,0.651143,0.777260,0.479331,0.662110,0.779573,0.482104,-0.010967,-0.002313,-0.002772,0.000133
871,1.045372,0.956535,0.138755,1.021903,0.955998,0.136691,0.023469,0.000537,0.002064,0.000555
872,0.520492,1.327652,0.444790,0.530363,1.337415,0.441584,-0.009871,-0.009763,0.003206,0.000203
873,0.996818,1.611938,0.244554,0.999456,1.609714,0.245414,-0.002638,0.002224,-0.000860,0.000013
874,1.668212,1.293293,0.248637,1.672625,1.293970,0.252334,-0.004413,-0.000677,-0.003697,0.000034
875,1.475373,0.815050,0.253620,1.358741,0.819386,0.246675,0.116632,-0.004336,0.006945,0.013670
876,1.830791,0.695728,0.397035,1.760338,0.692844,0.399825,0.070453,0.002884,-0.002790,0.004980
877,0.680532,1.379842,0.464871,0.631476,1.372054,0.462144,0.049056,0.007788,0.002727,0.002475
878,1.481533,0.785650,0.381864,1.471823,0.783165,0.379377,0.009710,0.002486,0.002487,0.000107
879,1.888251,0.612319,0.318632,1.864980,0.612934,0.318521,0.023271,-0.000614,0.000111,0.000542
880,1.014347,1.588026,0.495858,1.029909,1.608268,0.490301,-0.015562,-0.020242,0.005557,0.000683
881,0.802999,1.581154,0.117524,0.831267,1.590240,0.114597,-0.028269,-0.009085,0.002927,0.000890
882,0.787560,1.325744,0.201010,0.796634,1.322790,0.193493,-0.009074,0.002954,0.007517,0.000148
883,1.815613,1.780157,0.462726,1.808013,1.791076,0.454906,0.007600,-0.010919,0.007820,0.000238
884,1.962689,1.842370,0.279393,1.967636,1.831514,0.284208,-0.004946,0.010855,-0.004815,0.000165
885,1.575989,1.866274,0.127083,1.578499,1.882214,0.126476,-0.002510,-0.015940,0.000608,0.000261
886,1.128506,1.896998,0.301548,1.125665,1.901281,0.303102,0.002841,-0.004283,-0.001555,0.000029
887,0.532812,1.398730,0.378682,0.546893,1.393007,0.377541,-0.014081,0.005723,0.001142,0.000232
888,0.693401,0.568168,0.326470,0.690138,0.566413,0.327361,0.003264,0.001755,-0.000891,0.000015
889,1.691586,1.540705,0.396286,1.702420,1.537708,0.392613,-0.010834,0.002997,0.003673,0.000140
890,1.096241,1.527041,0.448102,1.069656,1.529533,0.445026,0.026585,-0.002491,0.003076,0.000722
891,1.957308,0.748277,0.400291,1.928181,0.738637,0.405169,0.029126,0.009641,-0.004878,0.000965
892,1.076226,1.669058,0.260340,1.075489,1.664911,0.256189,0.000737,0.004147,0.004150,0.000035
893,0.907241,0.776100,0.164001,1.016908,0.771917,0.166070,-0.109667,0.004183,-0.002069,0.012049
894,0.826712,1.545083,0.451662,0.860854,1.553137,0.448736,-0.034142,-0.008054,0.002926,0.001239
895,1.685970,1.183161,0.383102,1.679310,1.165591,0.385137,0.006660,0.017571,-0.002036,0.000357
896,1.287610,0.955115,0.188135,1.301734,0.962256,0.185068,-0.014125,-0.007141,0.003066,0.000260
897,1.562382,1.328226,0.168444,1.576435,1.337665,0.167897,-0.014053,-0.009439,0.000547,0.000287
898,0.568419,0.857325,0.115636,0.539194,0.856925,0.116170,0.029225,0.000401,-0.000534,0.000855
899,0.722209,1.825404,0.470899,0.744178,1.839875,0.472394,-0.021969,-0.014471,-0.001494,0.000694
900,0.905652,1.685932,0.356965,0.897002,1.684805,0.359029,0.008650,0.001127,-0.002064,0.000080
901,0.873512,1.735115,0.313838,0.884464,1.731745,0.312589,-0.010952,0.003371,0.001249,0.000133
902,0.502100,1.021193,0.342064,0.456326,1.019475,0.341598,0.045774,0.001718,0.000466,0.002098
903,1.053665,0.624869,0.382185,1.046556,0.626345,0.381159,0.007109,-0.001476,0.001026,0.000054
904,1.323913,1.583119,0.263337,1.307305,1.583771,0.267320,0.016607,-0.000652,-0.003983,0.000292
905,1.417223,0.986953,0.122905,1.448357,1.004511,0.121427,-0.031134,-0.017558,0.001479,0.001280
906,1.723883,1.735898,0.187712,1.739346,1.733446,0.193685,-0.015463,0.002452,-0.005973,0.000281
907,1.947841,0.765103,0.488642,1.883401,0.766446,0.487217,0.064440,-0.001343,0.001424,0.004156
908,1.306083,1.968144,0.411274,1.287619,1.937237,0.413399,0.018464,0.030906,-0.002124,0.001301
909,1.670770,0.659664,0.398308,1.676879,0.672776,0.392518,-0.006110,-0.013112,0.005790,0.000243
910,1.072971,1.480737,0.448010,1.046583,1.476626,0.445213,0.026389,0.004111,0.002798,0.000721
911,1.451458,1.326317,0.426739,1.431800,1.323051,0.425993,0.019659,0.003266,0.000746,0.000398
912,0.830959,0.903190,0.332666,0.806450,0.904890,0.330152,0.024509,-0.001700,0.002514,0.000610
913,1.711599,1.629347,0.162257,1.742113,1.646371,0.159994,-0.030513,-0.017024,0.002262,0.001226
914,0.847585,1.589429,0.247456,0.840830,1.588319,0.254019,0.006755,0.001110,-0.006563,0.000090
915,1.853252,0.640537,0.172605,1.805234,0.636245,0.172314,0.048018,0.004291,0.000292,0.002324
916,0.777542,1.793528,0.175544,0.777929,1.798160,0.171639,-0.000387,-0.004632,0.003905,0.000037
917,1.235778,1.594220,0.359026,1.253455,1.620215,0.353202,-0.017677,-0.025995,0.005824,0.001022
918,0.531571,0.744378,0.171094,0.529569,0.746002,0.169496,0.002002,-0.001624,0.001598,0.000009
919,1.091296,1.411733,0.127782,1.051902,1.409668,0.125499,0.039394,0.002066,0.002282,0.001561
920,0.608073,0.867881,0.463652,0.619525,0.862536,0.465819,-0.011452,0.005344,-0.002167,0.000164
921,1.955578,0.650351,0.310711,1.970662,0.657163,0.308704,-0.015084,-0.006812,0.002007,0.000278
922,1.590147,1.711989,0.341317,1.582958,1.671411,0.353441,0.007189,0.040578,-0.012124,0.001845
923,1.066813,0.531074,0.430625,1.100480,0.535673,0.429528,-0.033668,-0.004600,0.001097,0.001156
924,1.645169,1.466723,0.117496,1.670356,1.472413,0.106849,-0.025187,-0.005689,0.010647,0.000780
925,0.872514,0.625393,0.157054,0.936562,0.622455,0.158792,-0.064048,0.002938,-0.001738,0.004114
926,1.441077,0.520245,0.486544,1.461267,0.515048,0.486853,-0.020191,0.005197,-0.000308,0.000435
927,1.936427,0.659508,0.394453,1.924274,0.653206,0.394695,0.012153,0.006303,-0.000243,0.000187
928,1.007585,1.561184,0.180929,0.991395,1.590479,0.168709,0.016189,-0.029296,0.012220,0.001270
929,1.220638,1.344277,0.277730,1.255250,1.354100,0.276229,-0.034612,-0.009823,0.001502,0.001297
930,0.744717,0.997634,0.161805,0.715617,0.992775,0.161055,0.029099,0.004859,0.000750,0.000871
931,0.583813,1.538062,0.350994,0.544296,1.526166,0.364718,0.039517,0.011896,-0.013723,0.001891
932,0.684613,1.737387,0.141126,0.641591,1.718565,0.154060,0.043022,0.018822,-0.012934,0.002372
933,0.945108,1.267314,0.434593,0.959466,1.281555,0.426302,-0.014358,-0.014242,0.008292,0.000478
934,0.712753,1.868250,0.109600,0.665243,1.837647,0.115966,0.047510,0.030604,-0.006365,0.003234
935,1.140703,0.721065,0.362146,1.116832,0.718512,0.362991,0.023871,0.002552,-0.000845,0.000577
936,0.838827,1.818485,0.253898,0.846648,1.845828,0.236305,-0.007822,-0.027343,0.017592,0.001118
937,1.826336,1.734177,0.144963,1.848556,1.748082,0.145075,-0.022220,-0.013905,-0.000111,0.000687
938,0.754339,0.665203,0.140695,0.708143,0.667385,0.140423,0.046195,-0.002182,0.000271,0.002139
939,1.933774,1.035962,0.346279,1.897169,1.035397,0.344012,0.036604,0.000565,0.002267,0.001345
940,0.677526,1.884979,0.467949,0.697882,1.879136,0.464995,-0.020356,0.005843,0.002955,0.000457
941,1.843380,1.406760,0.171227,1.843761,1.413443,0.170622,-0.000381,-0.006683,0.000605,0.000045
942,1.295721,1.399417,0.371773,1.308352,1.406681,0.380438,-0.012631,-0.007264,-0.008665,0.000287
943,0.725330,1.500910,0.220626,0.710756,1.477118,0.239678,0.014574,0.023792,-0.019052,0.001141
944,1.726344,1.022579,0.141569,1.726345,1.031329,0.140495,-0.000001,-0.008751,0.001074,0.000078
945,1.874352,1.492598,0.473153,1.832447,1.459478,0.483315,0.041904,0.033120,-0.010162,0.002956
946,1.716079,1.566960,0.130548,1.731249,1.579173,0.133613,-0.015170,-0.012213,-0.003065,0.000389
947,0.503268,1.899642,0.159457,0.504015,1.893602,0.152392,-0.000747,0.006040,0.007065,0.000087
948,1.483781,0.980384,0.256240,1.511557,0.990916,0.254781,-0.027776,-0.010532,0.001459,0.000885
949,1.582015,1.678319,0.291373,1.612256,1.703893,0.286037,-0.030240,-0.025574,0.005336,0.001597
950,0.600970,1.366764,0.483834,0.615102,1.367826,0.482720,-0.014131,-0.001062,0.001114,0.000202
951,0.917714,0.635671,0.497909,0.982809,0.633223,0.499611,-0.065095,0.002448,-0.001702,0.004246
952,0.772809,1.077526,0.227726,0.783002,1.082114,0.227850,-0.010194,-0.004588,-0.000124,0.000125
953,1.135748,1.540131,0.265578,1.155002,1.557380,0.253168,-0.019254,-0.017248,0.012410,0.000822
954,1.690252,1.000198,0.420856,1.676349,0.993640,0.422836,0.013903,0.006558,-0.001980,0.000240
955,1.480931,0.868862,0.267464,1.481201,0.875322,0.265026,-0.000269,-0.006460,0.002438,0.000048
956,1.245653,1.300656,0.312990,1.228713,1.302069,0.303938,0.016941,-0.001413,0.009051,0.000371
957,1.732106,1.076941,0.332386,1.726717,1.079443,0.338492,0.005389,-0.002502,-0.006107,0.000073
958,1.132761,1.366815,0.377400,1.175728,1.376050,0.387195,-0.042967,-0.009236,-0.009796,0.002027
959,1.622425,1.554640,0.194077,1.627275,1.543873,0.203090,-0.004850,0.010767,-0.009013,0.000221
960,0.504299,1.990858,0.106862,0.503864,1.981548,0.112550,0.000435,0.009310,-0.005688,0.000119
961,1.337562,1.936424,0.468362,1.322691,1.924254,0.465074,0.014870,0.012170,0.003288,0.000380
962,0.589366,1.024021,0.439501,0.524047,1.025829,0.442135,0.065319,-0.001808,-0.002634,0.004277
963,1.800159,1.728516,0.217879,1.818457,1.733513,0.220375,-0.018298,-0.004997,-0.002496,0.000366
964,0.716210,1.779968,0.488728,0.703049,1.791978,0.458904,0.013161,-0.012010,0.029823,0.001207
965,1.869431,0.863746,0.431129,1.931374,0.871199,0.424975,-0.061943,-0.007453,0.006154,0.003930
966,0.583798,0.706702,0.484821,0.547625,0.711918,0.482231,0.036173,-0.005216,0.002590,0.001342
967,1.555944,1.066191,0.110539,1.513998,1.057900,0.110561,0.041946,0.008291,-0.000022,0.001828
968,1.947370,1.057526,0.380561,1.927602,1.057377,0.381599,0.019768,0.000149,-0.001038,0.000392
969,1.494121,0.610655,0.434975,1.525956,0.605179,0.436166,-0.031835,0.005476,-0.001192,0.001045
970,1.805715,0.545279,0.246098,1.812918,0.545138,0.246594,-0.007203,0.000141,-0.000496,0.000052
971,0.618490,0.615598,0.327673,0.653245,0.609540,0.327579,-0.034755,0.006058,0.000094,0.001245
972,1.720567,0.724576,0.172970,1.778553,0.723161,0.171318,-0.057986,0.001414,0.001652,0.003367
973,1.615337,1.622161,0.379426,1.620375,1.640337,0.368707,-0.005038,-0.018176,0.010718,0.000471
974,0.949262,1.117284,0.234935,0.944367,1.114478,0.241262,0.004895,0.002806,-0.006327,0.000072
975,1.672095,1.542871,0.214708,1.667591,1.530729,0.224480,0.004504,0.012142,-0.009772,0.000263
976,0.733831,1.821736,0.112848,0.733602,1.826688,0.114190,0.000229,-0.004952,-0.001342,0.000026
977,1.626699,1.254943,0.104347,1.641467,1.259825,0.098587,-0.014768,-0.004882,0.005760,0.000275
978,1.749020,1.519855,0.450391,1.742076,1.504972,0.455144,0.006944,0.014883,-0.004754,0.000292
979,1.331234,1.744277,0.467660,1.307268,1.739951,0.468378,0.023965,0.004327,-0.000718,0.000594
980,1.252809,1.564029,0.269468,1.257902,1.570839,0.276888,-0.005093,-0.006810,-0.007420,0.000127
981,0.735201,1.959683,0.308600,0.761296,1.960882,0.308340,-0.026095,-0.001198,0.000260,0.000682
982,1.966889,0.687700,0.184746,1.967761,0.694243,0.182748,-0.000872,-0.006543,0.001998,0.000048
983,1.428566,0.828360,0.173478,1.360834,0.824060,0.172145,0.067732,0.004299,0.001333,0.004608
984,1.618994,1.338941,0.436685,1.626692,1.330508,0.442375,-0.007698,0.008433,-0.005690,0.000163
985,1.724838,1.202654,0.225276,1.688315,1.194280,0.233511,0.036524,0.008374,-0.008236,0.001472
986,1.462836,1.740881,0.165930,1.500665,1.749719,0.173410,-0.037829,-0.008838,-0.007481,0.001565
987,1.705009,1.469971,0.177892,1.675873,1.463465,0.177104,0.029136,0.006506,0.000788,0.000892
988,0.662601,0.616713,0.341276,0.649837,0.617540,0.339886,0.012765,-0.000827,0.001390,0.000166
989,1.769914,0.542073,0.212883,1.712619,0.541373,0.211308,0.057295,0.000700,0.001575,0.003286
990,1.312352,0.597979,0.338844,1.416223,0.602488,0.337895,-0.103871,-0.004509,0.000949,0.010810
991,1.634782,0.963680,0.320677,1.616828,0.962255,0.321066,0.017954,0.001425,-0.000390,0.000325
992,1.457583,0.548550,0.207667,1.490636,0.549354,0.207543,-0.033053,-0.000804,0.000125,0.001093
993,1.964995,1.347195,0.325496,1.945851,1.333296,0.324206,0.019143,0.013900,0.001289,0.000561
994,1.685339,0.568521,0.225832,1.634453,0.565759,0.227208,0.050886,0.002762,-0.001376,0.002599
995,1.915264,0.512718,0.242660,1.888549,0.513969,0.241609,0.026715,-0.001250,0.001051,0.000716
996,0.923603,1.097205,0.177953,0.944142,1.110606,0.166503,-0.020538,-0.013401,0.011450,0.000733
997,1.627763,1.588532,0.489540,1.612975,1.580251,0.493624,0.014788,0.008281,-0.004084,0.000304
998,1.553985,0.646070,0.262915,1.506520,0.649308,0.258577,0.047466,-0.003238,0.004337,0.002282
999,1.612177,0.651504,0.422998,1.621322,0.645935,0.423928,-0.009145,0.005570,-0.000931,0.000116
1000,0.725280,1.380763,0.252845,0.756251,1.374519,0.259129,-0.030971,0.006244,-0.006284,0.001038
